0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15104,0.70172,0.70172,1.2036,1.4465,1.3121,1.3121,1.4465,2.7865,3.7054,5.2752,4.2319,3.1211,3.6559,3.1211,3.1211,3.1211,5.1923,4.6586,4.6586,3.6559,3.1211,3.0019,2.81,2.4247,3.1211,2.8417,1.8755,0.94341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1606,0.061344,0,0,0,0,0,0,0,0.26994,1.3936,0.30996,1.9287,1.5658,1.5658,1.8194,2.3972,2.9433,4.4356,4.4356,3.6231,5.0917,7.0745,8.5256,11.485,11.485,11.485,12.049,11.808,11.724,11.485,12.317,13.141,12.854,13.141,12.854,12.528,12.066,11.907,11.966,12.066,12.035,11.839,11.002,10.048,9.2211,8.5504,7.8076,8.5504,7.6668,7.5534,6.8359,5.7003,5.435,5.1281,5.0425,2.0695,1.3518,0.94341,0.94341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061344,0.1606,0.66777,0.66777,1.0267,0.46102,1.6615,1.6615,2.4333,2.5414,3.0203,3.5069,3.8679,3.5069,4.2916,4.585,4.4866,4.1173,4.4866,4.4118,4.4118,4.585,4.4118,4.4866,4.8455,5.3149,5.3149,6.9426,5.3149,6.5883,6.755,7.8745,8.1028,9.8912,9.7948,8.7115,11.485,13.694,14.81,15.766,15.991,16.396,16.812,16.396,15.991,16.703,17.642,17.8,17.8,18.96,18.96,18.839,18.372,17.899,17.792,17.899,18.337,17.241,16.37,15.899,14.687,14.006,13.469,13.038,12.177,12.035,11.966,10.895,11.433,9.2954,9.2407,7.7019,7.6249,6.7645,6.7645,5.2342,3.4055,2.6359,1.3847,1.2194,1.3847,0.38855,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73741,0.73741,0.73741,1.3685,1.9415,1.9072,2.4603,2.858,3.7283,4.361,4.9371,6.5378,6.5378,8.0618,7.4779,8.0618,6.8777,7.1904,6.8777,7.5646,7.3468,7.3468,7.3468,7.8169,7.5646,8.0618,9.7589,8.2886,7.8169,8.2886,7.8645,7.9157,8.7115,7.8745,7.9862,8.7115,9.9821,9.9821,10.905,10.079,10.314,12.775,14.259,15.337,16.812,16.396,15.337,16.703,18.694,18.836,19.425,19.425,19.874,20.46,20.258,20.254,20.46,20.823,21.092,21.069,21.614,21.614,21.815,22.322,21.271,21.077,21.294,21.408,20.888,19.814,19.422,19.133,18.897,18.734,18.412,17.843,17.053,16.628,14.625,14.765,13.469,12.894,12.078,11.905,11.461,11.389,9.2954,7.6249,7.3067,6.9462,6.2158,6.2158,5.6039,4.0671,2.3654,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3685,1.9415,2.4275,4.4925,6.6132,6.6823,6.6823,6.6823,6.7223,8.4408,9.5074,11.612,12.626,13.685,13.685,14.142,13.685,14.276,14.174,14.174,12.5,13.539,11.919,13.663,13.663,12.5,11.919,14.372,15.207,15.819,16.107,15.528,13.74,14.699,13.74,14.067,15.207,14.067,15.207,15.948,16.107,15.948,18.728,18.45,17.717,18.786,19.631,19.631,20.774,20.258,19.541,20.504,21.36,21.727,22.322,22.859,22.322,23.922,23.358,23.122,24.375,25.028,25.028,25.028,28.296,28.296,28.296,29.723,25.093,25.35,25.758,28.088,27.067,24.696,24.314,22.826,22.826,22.564,22.29,21.066,20.113,19.721,18.897,18.776,17.868,17.053,14.949,14.322,13.469,13.469,13.045,12.177,11.747,11.108,10.253,9.8065,9.3058,8.8687,7.4485,3.876,0.68337,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2682,2.3891,5.5246,6.4614,6.8418,9.1766,11.819,14.326,14.276,14.234,14.326,14.326,14.645,15.719,17.07,17.804,18.284,18.629,18.629,18.505,19.223,19.023,19.023,18.778,19.217,18.989,19.555,19.174,19.614,19.375,20.454,20.051,20.726,20.878,20.454,19.443,20.168,20.454,21.109,21.433,20.743,20.878,21.78,21.78,23.304,23.976,23.908,23.496,24.716,25.39,25.217,26.405,25.39,25.067,25.845,26.555,27.213,27.556,28.989,28.26,30.219,30.237,31.228,31.51,31.902,32.401,32.131,33.088,32.269,32.94,34.317,32.269,32.857,32.878,33.708,32.932,31.878,31.861,30.877,30.554,30.349,29.424,27.689,24.855,24.684,23.632,24.089,22.81,22.561,20.674,20.264,19.552,19.006,17.984,15.884,15.624,14.495,14.106,13.875,13.292,12.68,11.642,9.5608,7.1632,2.5218,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.109,2.1946,1.0798,2.4804,2.1946,3.2063,5.1004,6.651,11.571,13.209,14.122,14.549,15.805,17.089,17.23,17.438,18.218,18.446,19.407,20.691,21.764,22.676,24.01,23.327,23.327,22.472,24.346,24.01,24.01,24.346,24.346,23.474,24.485,23.474,23.849,23.709,24.392,23.844,25.015,25.73,25.125,23.908,24.614,25.543,25.805,26.012,25.377,25.543,25.673,25.673,26.405,27.392,27.048,27.041,27.724,28.576,27.831,30.379,30.108,30.087,30.379,30.89,31.425,31.557,32.007,32.289,33.706,35.539,36.753,37.863,38.202,38.363,38.397,38.866,38.202,38.397,39.359,38.202,38.202,38.202,38.394,37.992,36.87,36.644,36.075,35.277,34.639,32.932,32.691,30.877,30.725,30.554,30.554,28.171,25.957,24.419,24.089,24.419,23.764,23.086,20.543,21.692,21.365,19.64,19.64,18.273,14.819,13.875,12.61,10.749,6.9462,2.8076,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.7479,4.4995,4.7115,3.5024,6.216,5.8176,6.9809,9.1766,13.917,15.534,16.985,17.017,18.216,18.676,20.008,20.36,21.01,22.676,22.788,26.23,26.705,27.883,28.304,29.557,28.765,28.765,27.793,29.557,28.969,28.969,28.969,28.969,27.793,28.453,27.687,27.884,27.545,28.22,27.687,27.965,28.196,27.835,27.111,27.965,28.196,28.51,29.422,28.402,28.402,28.402,29.125,30.122,31.099,30.862,30.694,31.35,31.685,31.554,32.561,31.89,32.278,32.783,33.706,35.539,36.766,37.344,37.915,38.431,39.308,40.675,41.118,41.118,41.381,41.118,41.539,41.381,41.381,41.867,41.233,41.233,41.314,41.233,40.863,39.504,39.504,38.236,37.401,37,36.142,35.277,32.907,32.774,32.686,32.774,32.301,29.217,28.127,27.959,28.022,27.213,25.973,23.086,23.235,23.086,22.221,22.221,21.797,19.308,18.256,13.948,12.527,9.396,5.8609,0.4954,0,0,0,0,0
0,0,0,0,0,0,0,0,2.3694,4.8532,6.313,6.9809,6.8418,8.92,8.5743,12.154,14.537,16.987,18.306,19.223,19.503,20.691,22.565,26.172,26.254,27.485,28.722,29.228,31.092,32.697,34.046,34.168,34.586,34.304,34.465,34.168,34.304,34.168,33.929,33.539,32.721,32.17,32.522,32.029,32.029,31.675,31.923,31.409,31.338,31.284,30.447,30.067,30.447,30.878,31.284,31.685,31.338,31.284,31.284,31.546,32.685,33.353,32.909,32.909,34.633,34.633,34.476,35.322,35.509,36.004,38.03,38.32,40.618,41.178,41.244,41.244,42.013,42.546,43.342,43.105,43.105,44.204,43.342,44.333,43.532,44.204,44.858,43.532,43.532,43.342,43.532,43.532,42.286,42.286,41.385,40.625,40.625,39.279,38.851,37.322,36.32,36.194,36.225,34.639,33.051,32.491,31.199,31.635,29.217,28.441,26.711,26.711,26.374,24.772,24.741,24.474,22.561,21.875,18.926,14.044,11.854,8.9406,3.3251,0,0,0,0,0
